11:31:40 agg6548 | 09:38:57.380 ti f11 c90 g40 e34 rq0 | boots_in_log=33 | info16s
11:31:40 *** AGG CHANGED: agg6356 -> agg6548 ***
11:34:40 agg6724 | 09:38:57.380 ti f11 c90 g40 e34 rq0 | boots_in_log=33 | info15s
11:34:40 *** AGG CHANGED: agg6548 -> agg6724 ***
11:37:41 agg6916 | 09:38:57.380 ti f11 c90 g40 e34 rq0 | boots_in_log=33 | info25s
11:37:41 *** AGG CHANGED: agg6724 -> agg6916 ***
11:40:41 agg7092 | 09:38:57.380 ti f11 c90 g40 e34 rq0 | boots_in_log=33 | info16s
11:40:41 *** AGG CHANGED: agg6916 -> agg7092 ***
11:43:41 agg7284 | 09:38:57.380 ti f11 c90 g40 e34 rq0 | boots_in_log=33 | info4s
11:43:42 *** AGG CHANGED: agg7092 -> agg7284 ***
11:46:42 agg7444 | 09:38:57.380 ti f11 c90 g40 e34 rq0 | boots_in_log=33 | info16s
11:46:42 *** AGG CHANGED: agg7284 -> agg7444 ***
