name,devname,Property,pipeType,pipesize,pin_blank,pin_capture,pin_calMinBlank,pin_lFactor,fwVer,fwVerTi,state,gain,env,blank,capture,tnQuietSd,tnQuietN,offset,tofA_us,tofB_us,tofA_ts
3b90ccc0-9bfa-11f0-b5af-5dfa9891b485,CJ 116,CJ,,,,,,,,,,,,,,,,,,,12/31 16:00
4d7968d0-091c-11ed-8b39-15ed4ae7fa88,Device 2041738118,,,,,,,,10561,,Failed Calibration,,,,,,,,,,12/31 16:00
e1e2ddf0-04b4-11ee-b15d-e3ac404013cb,Device 2042742937,,X,¾,,,,,10671,,Standby,,,,,,,,,,12/31 16:00
d53f4210-8573-11ee-b77b-c10d9e19b72d,Device 2049923217,,P,¾,,,,,10693,,Failed Calibration,,,,,,,,,,12/31 16:00
ad9bf6a0-8cba-11ef-b1d9-ff37f0a7cd32,Device 2068614450,,,,,,,,10706,,Standby,,,,,,,,,,12/31 16:00
7a90f490-01f9-11f0-92a4-09772dfb61f8,Device 65821962,Maple Run MHC,,,,,,,15019,219,Not Metering,0,0,0,0,,,0,0.0,0.0,
afc6b510-e30d-11ef-a5fd-a97d57576080,Device 65821970,Estancia MHP,P,¾,,,,,15147,256,Metering,30,44,35,10,,,-2432,41.797752,41.800216,
a336b590-34d7-11f0-8e55-b138a1c03c8e,Device 65821988,,,,,,,,10222,119,Not Metering,0,0,0,,,,0,0.0,0.0,05/19 10:36
79dc7030-027e-11f0-92a4-09772dfb61f8,Device 65821996,Kingsbrook MHC,X,¾,,,,,16131,296,Metering,25,34,25,15,,,-3584,37.226764,37.22624,
e8a41a00-263b-11f0-8272-45e3ef110760,Device 65822002,Canada,X,½,,,,,362,209,Metering,29,38,25,12,,,-448,29.883484,29.883372,
d8938040-e30d-11ef-a5fd-a97d57576080,Device 65822010,Estancia MHP,P,¾,,,,,15147,256,Metering,32,38,35,10,,,2752,39.756952,39.760576,09/18 02:45
af30ae40-e58c-11ef-a76f-4d93d4a482f0,Device 65822028,Estancia MHP,C,¾,35,10,,,16022,260,Not Metering,35,33,35,15,,,0,0.0,0.0,
e86129a0-e308-11ef-a5fd-a97d57576080,Device 65822036,Estancia MHP,C,¾,,,,,16022,260,Metering,24,53,30,15,,,896,35.826588,35.830244,
323c7490-01d5-11f0-92a4-09772dfb61f8,Device 65822044,,,,,,,,10316,0,Not Metering,0,0,0,,,,0,0.0,0.0,01/12 19:09
8cbc57a0-3d8a-11f0-8e55-b138a1c03c8e,Device 65822051,Kingsbrook MHC,X,¾,,,,,16131,296,Metering,40,40,33,15,,,-4864,36.048352,36.049768,
60b51b40-01dc-11f0-92a4-09772dfb61f8,Device 65822069,,,,,,,,16185,314,Not Metering,55,33,25,30,,,0,0.0,0.0,
cb8835e0-e66d-11ef-bcd4-5bcca9a9134f,Device 65822077,,,,,,,,10184,83,Not Metering,40,15,36,,,,0,0.0,0.0,02/28 15:22
a9e047c0-be4a-11ef-8f43-73c96c0de66f,Device 65822085,Rusk MHC,M,½,,,,,10216,102,Not Metering,0,0,25,,,,0,35.256356,35.267336,03/14 11:27
727308f0-3d8d-11f0-8e55-b138a1c03c8e,Device 65822093,Kingsbrook MHC,M,½,,,,,10300,159,Not Metering,62,15,25,,,,0,30.44013,30.445892,07/30 01:48
a412a6e0-cf6f-11ef-8f43-73c96c0de66f,Device 65822101,Forest at Sherman MHC,X,¾,,,,,17088,391,Calibrating,40,30,30,30,,,0,0.0,0.0,
4368a9b0-c93f-11ef-8f43-73c96c0de66f,Device 65822119,TN4,X,¾,35,,,,362,209,Metering,25,43,35,15,,,5568,35.748464,35.7575,09/18 01:36
95368840-be43-11ef-8f43-73c96c0de66f,Device 65822127,The Oaks MHC,P,¾,,,,,17088,391,Metering,28,38,37,15,,,-2268,40.76532,40.761452,
46728240-7cc0-11f0-8b4a-0d0197d44616,Device 65822135,Engineering U2DB Temp Testing,M,¾,,,,,16185,314,Not Metering,20,33,25,30,,,0,0.0,0.0,
cd235b90-d0b1-11ef-8e78-557cf2ce39c0,Device 65822143,,,,,,,,10170,22,Not Metering,0,0,0,,,,0,38.591772,38.590404,01/17 13:00
b121eda0-bb60-11ef-8f43-73c96c0de66f,Device 65822150,RMA Removed,P,¾,,,,,10216,102,Metering,33,50,37,,,,-1615,39.207396,39.201184,07/18 15:35
af791a40-bdbe-11ef-8f43-73c96c0de66f,Device 65822168,Oaklawn Park HOA,C,¾,,,,,15090,254,Metering,23,50,30,15,,,3328,37.080088,37.08456,
77d96420-c7ad-11ef-8f43-73c96c0de66f,Device 65822176,Maple Run MHC,X,¾,,,,,362,209,Metering,18,33,33,15,,,1280,36.781104,36.783544,
4a12fca0-b8e3-11ef-8f43-73c96c0de66f,Device 65822184,Green Acres MHC,P,¾,,,,,10253,119,Not Metering,0,0,0,,,,0,39.79484,39.793796,06/27 04:12
29240280-b976-11ef-8f43-73c96c0de66f,Device 65822192,The Oaks MHC,P,¾,,,,,17088,391,Metering,33,38,36,15,,,-2404,39.49274,39.491096,
8dbd9170-b9a8-11ef-8f43-73c96c0de66f,Device 65822200,Sara Drive MHP,P,¾,,,,,17088,0,TI Silent,0,0,0,0,,,0,39.334544,39.33314,
cf9ec1c0-26a6-11f0-8272-45e3ef110760,Device 65822218,Aurora MHC,X,½,25,,,,16022,260,Metering,20,33,25,12,,,3328,29.266144,29.269592,
4cdb5980-c78b-11ef-8f43-73c96c0de66f,Device 65822226,Virginia Beach,X,¾,,,,,17037,344,Metering,44,45,33,15,,,-2433,36.425124,36.424264,09/14 06:40
cb34b700-be52-11ef-8f43-73c96c0de66f,Device 65822234,Carolina Springs MHP,X,¾,,,,,362,209,Metering,17,33,33,15,,,896,36.156196,36.15842,
3a9159f0-bb65-11ef-8f43-73c96c0de66f,Device 65822242,Estancia MHP,P,¾,,,,,10268,149,Not Metering,43,15,30,,,,0,0.0,0.0,03/13 01:50
3744da10-8473-11f0-8b4a-0d0197d44616,Device 65822259,,,,,,,,10269,153,Not Metering,50,15,40,,,,0,43.956736,43.942876,08/29 17:10
b0f2a040-bb60-11ef-8f43-73c96c0de66f,Device 65822267,Estancia MHP,P,¾,,,,,10268,149,Metering,32,35,30,,,,6130,39.205776,39.208428,09/12 04:27
1348eb00-26b4-11f0-8272-45e3ef110760,Device 65822275,Estancia MHP,P,¾,,,,,16022,260,Not Metering,35,33,0,0,,,0,40.920152,40.92826,
fd211af0-b967-11ef-8f43-73c96c0de66f,Device 65822283,Sara Drive MHP,X,¾,,,,,17088,391,Metering,29,42,33,15,,,-124,35.833936,35.833032,
c4ce19d0-35a6-11f0-8e55-b138a1c03c8e,Device 65822291,La Comunidad MHC,P,¾,35,10,,,16185,314,Metering,35,54,35,15,,,-2176,41.141444,41.140764,
c7745920-40b3-11f0-8e55-b138a1c03c8e,Device 65822309,Rainbird,M,¾,,,,,17088,391,Failed Cal,55,30,30,30,,,0,38.622096,38.623616,
4c18a5c0-c78b-11ef-8f43-73c96c0de66f,Device 65822317,,,,,,,,16185,314,Not Metering,20,33,25,30,,,0,0.0,0.0,07/14 21:23
68d497c0-c7ac-11ef-8f43-73c96c0de66f,Device 65822325,,,,,,,,10216,102,Not Metering,46,15,25,,,,-4000,36.849768,36.944096,10/12 13:34
5be0c3e0-7cbf-11f0-8b4a-0d0197d44616,Device 65822333,Engineering U2DB Temp Testing,M,¾,,,,,362,209,Not Metering,41,33,35,15,,,0,0.0,0.0,
14ecf4c0-c943-11ef-8f43-73c96c0de66f,Device 65822341,Aurora MHC,X,¾,,,,,17037,344,Metering,26,35,32,15,,,2783,36.020228,36.024532,
f70b7cf0-b967-11ef-8f43-73c96c0de66f,Device 65822358,,,,,,,,10292,159,Not Metering,0,0,0,,,,0,0.0,0.0,02/01 01:42
cd7ef460-26b9-11f0-8272-45e3ef110760,Device 65822366,Green Forest,X,¾,,,,,10250,133,Metering,43,15,25,,,,-1605,35.644424,35.643596,11/18 12:13
5bcfb670-b97b-11ef-8f43-73c96c0de66f,Device 65822374,Sky Run,X,¾,,,,,10216,102,Metering,31,30,25,,,,213,35.057768,35.056232,05/11 08:13
0c5abe00-c943-11ef-8f43-73c96c0de66f,Device 65822382,,,,,,,,10292,0,Not Metering,0,0,0,,,,0,0.0,0.0,02/01 02:06
4042b190-c93f-11ef-8f43-73c96c0de66f,Device 65822390,Eastwood Hills MHC,P,¾,,,,,16185,314,Metering,45,69,39,15,,,-2560,44.02886,44.02658,09/18 09:23
2165b630-cf72-11ef-8f43-73c96c0de66f,Device 65822408,,,,,,,,362,209,Not Metering,0,0,0,0,,,0,0.0,0.0,02/01 08:42
765ed610-b8db-11ef-8f43-73c96c0de66f,Device 65822416,Parkwood,X,¾,,,,,17088,391,Metering,48,46,31,15,,,3370,0.0,0.0,
8b7f0660-d955-11ef-b6c0-d371c5346bb9,Device 65822424,Lakeview MHC,C,¾,,,,,362,209,Metering,28,33,30,15,,,1536,36.718956,36.723312,
30c372c0-1bf8-11f0-8272-45e3ef110760,Device 65822432,Taylor St Triplex,X,¾,,,,,16185,314,Metering,30,52,33,15,,,-2944,36.313284,36.313808,
40f14110-c93f-11ef-8f43-73c96c0de66f,Device 65822440,Sara Drive MHP,P,¾,,,,,362,209,Metering,31,37,35,10,,,-1792,39.549496,39.55244,
9e84f300-cf6e-11ef-8f43-73c96c0de66f,Device 65822457,Sara Drive MHP,X,¾,,,,,362,209,Metering,21,33,33,15,,,4352,35.889324,35.895468,
038f34a0-c7cb-11ef-8f43-73c96c0de66f,Device 65822465,,,,,,,,10216,102,Metering,34,53,25,,,,-2910,35.80854,35.804856,09/10 19:35
cd427f00-b989-11ef-8f43-73c96c0de66f,Device 65822473,,,,,,,,10292,159,Not Metering,0,0,0,,,,0,0.0,0.0,04/04 16:11
f41188b0-d504-11ef-b247-3918401509a2,Device 65822481,Sara Drive MHP,P,¾,,,,,362,209,Metering,37,35,35,10,,,768,40.494808,40.497656,
2cd3c410-b976-11ef-8f43-73c96c0de66f,Device 65822499,RMA Removed,P,¾,,,,,10216,0,Not Metering,0,0,37,,,,1000,43.413708,43.414332,06/21 07:06
214cd700-cf72-11ef-8f43-73c96c0de66f,Device 65822507,PW2,X,¾,,,,,16185,314,Metering,30,64,32,15,,,-3328,36.502104,36.498384,09/18 05:58
2a79a770-b976-11ef-8f43-73c96c0de66f,Device 65822515,Estancia MHP,X,¾,,,,,10216,0,Not Metering,0,0,33,,,,0,35.918552,35.915252,06/14 15:54
fd4bb6d0-c730-11ef-8f43-73c96c0de66f,Device 65822523,Estancia MHP,P,¾,,,,,16022,260,Not Metering,35,33,0,0,,,0,0.0,0.0,
fc78b2d0-e652-11ef-bcd4-5bcca9a9134f,Device 65822531,Oak Forest Estate MHC,X,¾,,,,,10322,181,Not Metering,41,25,30,,,,578,0.0,0.0,02/12 10:16
31134070-1bf8-11f0-8272-45e3ef110760,Device 65822549,Sky Run,P,¾,,,,,10222,119,Metering,33,34,25,,,,896,41.626184,41.626804,07/05 06:16
0ea89170-e4d5-11ef-a76f-4d93d4a482f0,Device 65822556,Estancia MHP,C,¾,,,,,15147,256,Metering,32,35,30,15,,,1024,41.077784,41.079504,
10ba24e0-b368-11ef-82ac-6ff8f1723c66,Device 65822564,,,,,,,,10162,22,Metering,26,15,33,,,,1420,34.21304,34.21426,12/13 16:53
1d08c300-c943-11ef-8f43-73c96c0de66f,Device 65822572,TN4,P,¾,35,20,,,362,209,Metering,41,33,35,20,,,4096,34.834292,34.665696,
03eee2a0-b8ea-11ef-8f43-73c96c0de66f,Device 65822580,GenII Water Flow Testing,,¾,,,,,16185,314,Not Metering,20,33,25,30,,,0,0.0,0.0,
8173a9c0-e240-11ef-a5fd-a97d57576080,Device 65822598,Forest at Sherman MHC,P,¾,,,,,16185,314,Metering,25,61,31,15,,,0,35.168744,35.168576,
aa7b8150-c795-11ef-8f43-73c96c0de66f,Device 65822614,PW2,X,¾,,,,,362,209,Not Metering,41,33,33,15,,,0,0.0,0.0,03/28 15:23
60fcbee0-b8db-11ef-8f43-73c96c0de66f,Device 65822622,Forest at Sherman MHC,P,¾,,,,,16185,314,Metering,35,54,35,15,,,-2688,37.116292,37.115356,
a39141e0-cf6f-11ef-8f43-73c96c0de66f,Device 65822630,Forest at Sherman MHC,P,¾,,,,,16185,314,Metering,40,52,31,15,,,1024,35.055964,35.056328,
4ed099d0-c78b-11ef-8f43-73c96c0de66f,Device 65822648,,,,,,,,10292,159,Metering,33,43,25,,,,-4360,38.740192,38.73748,11/14 11:36
5d11fa70-b97b-11ef-8f43-73c96c0de66f,Device 65822655,Coleman Village MHC,X,¾,,,,,16185,314,Metering,35,50,33,15,,,3200,36.063908,36.067416,
47811c70-c7b0-11ef-8f43-73c96c0de66f,Device 65822663,Oaklawn Park HOA,C,¾,,,,,15090,254,Metering,31,68,30,15,,,-64,36.146784,36.148584,
cfa1a5e0-b9a3-11ef-8f43-73c96c0de66f,Device 65822671,Estancia MHP,P,¾,,,,,10268,149,Not Metering,43,15,30,,,,0,17.289714,17.288876,05/15 17:07
fc4cc0d0-e652-11ef-bcd4-5bcca9a9134f,Device 65822689,Estancia MHP,X,¾,,,,,16022,260,Not Metering,35,33,0,0,,,0,0.0,0.0,
385f1230-ea2c-11ef-b35e-23eef2ba43da,Device 65822697,Parkview MHP,X,½,,,,,16130,296,Metering,50,40,26,15,,,-1408,29.919584,29.917934,
fd801e20-ea2b-11ef-b35e-23eef2ba43da,Device 65822705,Lafountaine MHC,,,,,,,10253,137,Not Metering,35,15,25,,,,0,37.665828,37.636908,03/23 21:00
aeec5240-e58c-11ef-a76f-4d93d4a482f0,Device 65822713,Estancia MHP,P,¾,35,10,,,16022,260,Not Metering,35,33,0,0,,,0,0.0,0.0,
97c2c230-3504-11f0-8e55-b138a1c03c8e,Device 65822721,Ponderosa MHC,X,¾,,,,,17037,344,Metering,26,37,33,15,,,144,36.539088,36.540268,09/18 07:38
2676baa0-ea3b-11ef-b35e-23eef2ba43da,Device 65822739,,,,,,,,10184,83,Not Metering,40,15,36,,,,0,35.742816,35.738756,02/28 15:15
13737420-c943-11ef-8f43-73c96c0de66f,Device 65822747,,,,,,,,12377,219,Not Metering,0,0,0,0,,,0,4.958992,4.93314,04/09 09:05
b5518d90-c795-11ef-8f43-73c96c0de66f,Device 65822754,Highlands MHC,P,½,,,,,10216,102,Not Metering,0,0,0,,,,0,34.934752,34.93652,03/10 09:32
8e8e2360-3524-11f0-8e55-b138a1c03c8e,Device 65822762,,,,,,,,10222,119,Not Metering,0,0,0,,,,0,0.0,0.0,05/19 19:46
6a465030-c7ac-11ef-8f43-73c96c0de66f,Device 65822770,Montgomery St Duplex,X,¾,35,,,,362,209,Metering,31,39,35,15,,,-576,37.506504,37.507804,
0a6a1190-c943-11ef-8f43-73c96c0de66f,Device 65822788,Parkway MHC,X,¾,,,,,16022,260,Metering,41,40,33,15,,,2432,36.132664,36.134632,
541ac3f0-c7ab-11ef-8f43-73c96c0de66f,Device 65822796,Minot Gardens MHC,X,½,,,,,15154,260,Metering,22,40,33,15,,,-832,0.0,0.0,01/12 18:51
a76c39b0-d955-11ef-b6c0-d371c5346bb9,Device 65822804,,,,,,,,10170,55,Not Metering,40,15,33,,,,0,0.0,0.0,02/01 00:03
3f38a1d0-b96b-11ef-8f43-73c96c0de66f,Device 65822812,,,,,,,,363,219,Not Metering,0,0,0,0,,,0,35.89864,35.902596,02/17 11:29
48cb1cb0-26a7-11f0-8272-45e3ef110760,Device 65822820,,,,,,,,16185,314,Not Metering,20,33,25,30,,,0,0.0,0.0,
30d464c0-b976-11ef-8f43-73c96c0de66f,Device 65822838,Estancia MHP,X,¾,,,,,10268,149,Not Metering,43,15,30,,,,6000,35.745952,35.753908,07/18 15:34
144a0750-26b4-11f0-8272-45e3ef110760,Device 65822846,Estancia MHP,X,¾,33,10,,,15147,256,Metering,41,42,33,15,,,5248,36.314312,36.321484,
b39d26d0-bb60-11ef-8f43-73c96c0de66f,Device 65822853,Parkway MHC,X,½,,,,,16022,260,Metering,27,40,25,12,,,-1152,29.366264,29.365264,05/09 04:20
6b3465b0-c728-11ef-8f43-73c96c0de66f,Device 65822861,Oaklawn Park HOA,C,¾,,,,,15090,254,Metering,18,66,30,15,,,704,36.938564,36.941336,
22899cc0-cf72-11ef-8f43-73c96c0de66f,Device 65822879,Forest at Sherman MHC,X,¾,,,,,16185,314,Metering,25,54,33,15,,,-6144,36.0924,36.09222,
4f509f40-c78b-11ef-8f43-73c96c0de66f,Device 65822887,Highlands MHC,P,½,,,,,10216,102,Metering,35,37,25,,,,-1921,32.398172,32.392156,08/15 13:10
aa99fa00-d955-11ef-b6c0-d371c5346bb9,Device 65822895,Shenandoah Dr Triplex,X,¾,,,,,362,209,Metering,23,37,33,15,,,1280,36.915688,36.9182,
ce893930-be52-11ef-8f43-73c96c0de66f,Device 65822903,,,,,,,,12377,219,Not Metering,0,0,0,0,,,0,0.0,0.0,04/03 14:15
bd5c35e0-bdb2-11ef-8f43-73c96c0de66f,Device 65822911,,,,,,,,10292,159,Not Metering,0,0,0,,,,0,32.665698,32.665698,02/17 08:58
5a59d1c0-b99b-11ef-8f43-73c96c0de66f,Device 65822929,Estancia MHP,P,¾,,,,,10268,149,Not Metering,0,0,0,,,,0,38.401328,38.40838,06/09 19:51
b2563610-dd19-11ef-a5fd-a97d57576080,Device 65822937,,,,,,,,10170,51,Metering,40,15,33,,,,0,34.957676,34.964476,01/27 18:01
a4f63e00-be35-11ef-8f43-73c96c0de66f,Device 65822945,Rusk MHC,X,¾,,,,,10185,102,Not Metering,40,15,25,,,,0,32.665698,32.834294,03/14 09:56
d1242ea0-26b9-11f0-8272-45e3ef110760,Device 65822952,Green Forest,P,¾,,,,,362,209,Not Metering,41,33,25,25,,,8192,37.089656,37.09764,
205afcf0-cf72-11ef-8f43-73c96c0de66f,Device 65822960,Forest at Sherman MHC,X,¾,,,,,16185,314,Metering,35,52,33,15,,,-5248,36.32078,36.318376,
fb386780-d955-11ef-b6c0-d371c5346bb9,Device 65822978,Estancia MHP,X,¾,33,10,,,16185,314,Metering,55,63,33,15,,,1792,33.040698,34.456172,
8cade970-d955-11ef-b6c0-d371c5346bb9,Device 65822986,Lakeview MHC,C,¾,,,,,16022,260,Not Metering,35,33,30,15,,,0,0.0,0.0,05/08 13:03
7c378c50-0280-11f0-92a4-09772dfb61f8,Device 65822994,PW2,P,⅜,,,,,16022,260,Metering,30,55,25,15,,,4608,31.497584,31.501232,
f4b4a070-e721-11ef-bcd4-5bcca9a9134f,Device 65823000,Estancia MHP,P,¾,,,,,10292,159,Not Metering,62,15,33,,,,0,43.210936,43.207852,01/12 04:14
6f108e70-c728-11ef-8f43-73c96c0de66f,Device 65823018,,,,,,,,10216,102,Metering,45,41,25,,,,5200,46.462652,46.466944,07/31 10:31
e7f35200-e58c-11ef-a76f-4d93d4a482f0,Device 65823026,Estancia MHP,C,¾,,,,,10268,149,Not Metering,43,15,30,,,,0,42.860236,42.8581,08/16 04:33
76f6bc20-e313-11ef-a5fd-a97d57576080,Device 65823034,Alta Vista MHC,C,¾,,,,,16185,314,Metering,30,62,34,15,,,-1152,43.186344,43.188132,
bdab6400-e646-11ef-bcd4-5bcca9a9134f,Device 65823042,Sara Drive MHP,X,¾,,,,,17088,391,Metering,23,42,33,15,,,-433,36.504224,36.507392,
6ab18f80-e313-11ef-a5fd-a97d57576080,Device 65823059,Estancia MHP,P,¾,,,,,10175,295,Not Metering,40,15,37,,,,0,36.602092,36.60756,09/21 07:03
7c2342d0-c7ad-11ef-8f43-73c96c0de66f,Device 65823067,Eastwood Hills MHC,P,¾,,,,,362,209,Metering,33,38,35,10,,,960,39.983076,39.988152,
efce81c0-e721-11ef-bcd4-5bcca9a9134f,Device 65823075,Estancia MHP,X,¾,,,,,15147,256,Metering,29,51,33,15,,,-4416,36.568872,36.568476,
b15c70d0-1ba3-11f0-8272-45e3ef110760,Device 65823083,Kachina,P,¾,,,,,10222,0,Not Metering,0,0,0,,,,0,38.378196,38.376828,10/06 06:16
78f11430-4097-11f0-8e55-b138a1c03c8e,Device 65823091,Mena Estates MHC,C,¾,,,,,16185,314,Not Metering,20,33,25,30,,,0,0.0,0.0,07/16 11:26
5d729a20-e111-11ef-a5fd-a97d57576080,Device 65823109,Forest at Sherman MHC,P,¾,,,,,16048,272,Metering,39,33,30,15,,,0,35.602996,35.60576,
d0c72b40-01fe-11f0-92a4-09772dfb61f8,Device 65823117,Lafountaine MHC,P,¾,,,,,10322,181,Metering,37,43,30,,,,-8523,35.476936,35.473192,02/21 05:23
7bced210-e308-11ef-a5fd-a97d57576080,Device 65823125,Estancia MHP,P,¾,35,10,,,15147,256,Metering,41,36,35,10,,,-1344,38.380404,38.383992,
d1907310-e4d0-11ef-a76f-4d93d4a482f0,Device 65823133,Estancia MHP,P,¾,,,,,16022,260,Not Metering,35,33,35,10,,,0,0.0,0.0,05/08 07:00
091fd4d0-e0dd-11ef-a5fd-a97d57576080,Device 65823141,Estancia MHP,X,¾,33,10,,,362,209,Not Metering,41,33,33,15,,,0,0.0,0.0,05/11 04:08
d5235fc0-e30d-11ef-a5fd-a97d57576080,Device 65823158,Estancia MHP,P,¾,,,,,16022,260,Not Metering,35,33,35,10,,,0,0.0,0.0,05/08 06:32
c36b4430-bdb2-11ef-8f43-73c96c0de66f,Device 65823166,,,,,,,,10268,69,Not Metering,0,0,0,,,,0,32.665698,32.665698,02/17 08:57
d51d7390-c746-11ef-8f43-73c96c0de66f,Device 65823174,,,,,,,,10215,0,Not Metering,46,15,36,,,,0,40.461324,40.266252,06/21 09:34
bcfe6f00-c735-11ef-8f43-73c96c0de66f,Device 65823182,,,,,,,,10253,137,Not Metering,35,15,25,,,,0,22.217888,23.9923,04/23 14:02
bfc94ff0-b96d-11ef-8f43-73c96c0de66f,Device 65823190,Sky Run,M,¾,,,,,10222,119,Metering,45,34,25,,,,850,36.413236,36.409244,07/05 08:24
2e4f6790-b976-11ef-8f43-73c96c0de66f,Device 65823208,,X,¾,,,,,10185,84,Not Metering,40,15,33,,,,0,0.0,0.0,03/13 10:36
f450d680-cf70-11ef-8f43-73c96c0de66f,Device 65823216,,,,,,,,10292,159,Not Metering,0,0,0,,,,0,0.0,0.0,02/01 05:44
f430e510-3d92-11f0-8e55-b138a1c03c8e,Device 65823224,Canada,X,½,,,,,17037,344,Metering,41,45,25,15,,,3047,29.493454,29.496752,
a48c9670-bb66-11ef-8f43-73c96c0de66f,Device 65823232,,,,,,,,10185,84,Not Metering,0,0,0,,,,0,0.0,0.0,02/01 02:43
b1949bf0-d0b1-11ef-8e78-557cf2ce39c0,Device 65823240,Sunset MHP,P,¾,,,,,10175,60,Not Metering,0,0,0,,,,0,0.0,0.0,02/06 06:04
8c18dc30-c7cc-11ef-8f43-73c96c0de66f,Device 65823257,,,,,,,,12377,219,Not Metering,0,0,0,0,,,0,29.256634,29.259636,08/30 08:21
5f69f430-b97b-11ef-8f43-73c96c0de66f,Device 65823265,,,,,,,,12377,219,Not Metering,0,0,0,0,,,0,39.062512,39.067864,05/12 09:12
b9c1b020-b977-11ef-8f43-73c96c0de66f,Device 65823273,Estancia MHP,P,¾,,,,,10268,149,Not Metering,43,15,30,,,,-6265,42.326888,42.322276,08/01 12:38
fea57a70-c730-11ef-8f43-73c96c0de66f,Device 65823281,,,,,,,,10292,159,Not Metering,0,0,0,,,,0,0.0,0.0,02/19 22:44
bfdbdcb0-c746-11ef-8f43-73c96c0de66f,Device 65823299,Parkview MHP,X,½,,,,,16185,314,Metering,45,50,26,15,,,-1536,29.271528,29.27278,09/17 18:17
72e84f20-e4dc-11ef-a76f-4d93d4a482f0,Device 65823307,Lafountaine MHC,X,½,,,,,10300,149,Metering,17,24,25,,,,-3009,27.996398,27.992496,12/26 02:00
fe1b89f0-c730-11ef-8f43-73c96c0de66f,Device 65823315,Oakwood MHP,X,¾,,,,,17037,344,Metering,26,39,32,15,,,1364,36.577372,36.580036,
e6432400-d504-11ef-b247-3918401509a2,Device 65823323,Sunset MHP,X,¾,,,,,10253,137,Metering,39,36,25,,,,-111,35.891292,35.888284,07/12 03:08
a24eb820-be4a-11ef-8f43-73c96c0de66f,Device 65823331,Fair Meadows MHC,P,¾,,,,,16022,260,Metering,28,38,35,10,,,1920,39.541856,39.546144,
e9537140-d504-11ef-b247-3918401509a2,Device 65823349,LQ,X,1,,,,,10222,0,Not Metering,0,0,0,,,,0,33.052314,33.1657,02/28 03:00
fdeb0410-c730-11ef-8f43-73c96c0de66f,Device 65823356,Alta Vista MHC,C,¾,,,,,16131,296,Metering,35,43,32,15,,,-1408,36.376252,36.377396,
d31a2ad0-b9a3-11ef-8f43-73c96c0de66f,Device 65823364,Pelican Shores North HOA,P,1,43,10,,,15154,260,Not Metering,35,33,0,0,,,0,46.248748,46.250456,04/10 09:29
d26be970-b9a3-11ef-8f43-73c96c0de66f,Device 65823372,Estancia MHP,P,¾,,,,,10216,119,Not Metering,0,0,0,,,,0,38.595724,38.598132,07/12 04:13
f3574e90-b967-11ef-8f43-73c96c0de66f,Device 65823380,Aurora MHC,X,½,,,,,16022,260,Metering,28,34,25,12,,,2176,28.813126,28.81382,
02ed4f50-c7cb-11ef-8f43-73c96c0de66f,Device 65823398,Sunset MHP,,,,,,,10175,22,Not Metering,0,0,0,,,,0,0.0,0.0,02/06 10:00
43e9e7a0-c93f-11ef-8f43-73c96c0de66f,Device 65823406,PW2,X,¾,,,,,16022,260,Metering,23,33,33,15,,,4736,35.780344,35.78628,
a19315d0-be35-11ef-8f43-73c96c0de66f,Device 65823414,,,,,,,,16185,314,Not Metering,20,33,25,30,,,0,31.187504,30.692226,03/18 16:56
a49a07b0-be4a-11ef-8f43-73c96c0de66f,Device 65823422,Maple Run MHC,X,¾,,,,,362,209,Metering,17,34,33,15,,,1984,35.89664,35.895712,09/17 17:00
b3c3dfe0-b977-11ef-8f43-73c96c0de66f,Device 65823430,Sara Drive MHP,P,¾,,,,,362,209,Metering,31,39,35,10,,,1280,39.308168,39.307312,
2c11d3a0-b976-11ef-8f43-73c96c0de66f,Device 65823448,Fair Meadows MHC,X,¾,,,,,16022,260,Metering,17,34,33,15,,,0,36.855544,36.859836,
0f495eb0-be5c-11ef-8f43-73c96c0de66f,Device 65823455,,,,,,,,16185,314,Not Metering,20,33,25,30,,,0,24.75606,24.7638,07/08 01:27
22feb580-c050-11f0-9842-6d029661c338,Device 65823463,Delaware St Quadplex,X,¾,35,,,,362,209,Metering,17,33,35,15,,,4032,36.4249,36.429664,
496d0df0-c7b0-11ef-8f43-73c96c0de66f,Device 65823471,Fair Meadows MHC,X,¾,,,,,16022,209,Not Metering,0,0,0,0,,,0,37.10464,37.109644,
034992e0-409a-11f0-8e55-b138a1c03c8e,Device 65823489,Shady Lane MHP,X,½,,,,,17088,391,Metering,23,38,26,15,,,-719,29.202798,29.202938,09/18 08:33
d0fc0490-b989-11ef-8f43-73c96c0de66f,Device 65823497,Oaklawn Park HOA,C,¾,,,,,15090,254,Metering,23,53,30,15,,,-1152,36.726804,36.727156,
b97b5d90-3524-11f0-8e55-b138a1c03c8e,Device 65823505,PW2,X,¾,,,,,16131,296,Not Metering,55,33,25,30,,,0,32.834292,32.665698,
d09e93e0-2609-11f0-8272-45e3ef110760,Device 65823513,,,,,,,,10222,102,Not Metering,0,0,0,,,,0,0.0,0.0,04/30 14:27
0ade3020-c943-11ef-8f43-73c96c0de66f,Device 65823521,Sara Drive MHP,P,¾,,,,,362,209,Metering,30,37,35,10,,,3456,39.921744,39.925344,
8c97c960-d955-11ef-b6c0-d371c5346bb9,Device 65823539,,,,,,,,10170,22,Not Metering,0,0,0,,,,0,36.813808,35.200496,01/23 13:48
